Date,Close,High,Low,Open,Volume
27 June 1975,2.869147062,2.903466826,2.858850958,2.872578951,629274
30 June 1975,2.869147062,2.896602829,2.858850958,2.869147062,753120
01 July 1975,2.862282753,2.893170846,2.857134811,2.869146968,743078
02 July 1975,2.839975119,2.848555169,2.821099182,2.848555169,897050
03 July 1975,2.834826469,2.855418456,2.831394581,2.83997463,721322
07 July 1975,2.800507069,2.841691048,2.798791015,2.834826832,943910
08 July 1975,2.829679251,2.834827194,2.795359483,2.800507426,870272
09 July 1975,2.876010418,2.882874414,2.838258552,2.838258552,1005834
10 July 1975,2.81080246,2.872578417,2.81080246,2.872578417,1221728
11 July 1975,2.821098328,2.855418082,2.77991414,2.810802226,1517955
14 July 1975,2.85541749,2.85541749,2.814233749,2.821097743,830106
15 July 1975,2.838258982,2.876010853,2.831394985,2.855418864,918806
16 July 1975,2.809085369,2.85198516,2.79364155,2.838257393,1052694
17 July 1975,2.778198481,2.817666398,2.766186544,2.809086349,1203318
18 July 1975,2.77133584,2.77133584,2.735299793,2.77133584,1641802
21 July 1975,2.759322882,2.793642862,2.738730894,2.77133482,1057715
22 July 1975,2.711273909,2.735297776,2.706125749,2.735297776,1534691
23 July 1975,2.649498224,2.728434041,2.635770018,2.711273947,1461053
24 July 1975,2.666659355,2.670091244,2.628907482,2.649499473,1422560
25 July 1975,2.615179777,2.670091538,2.60488389,2.666659649,1586573
28 July 1975,2.616897106,2.639205166,2.61174916,2.61518127,756467
29 July 1975,2.635771275,2.663227262,2.613463449,2.616895338,1211686
30 July 1975,2.675238848,2.675238848,2.625474827,2.63577071,1112944
31 July 1975,2.611746788,2.680386521,2.608314681,2.675238799,1156458
01 August 1975,2.598018885,2.618610871,2.580859006,2.611746876,1052694
04 August 1975,2.577428102,2.611747874,2.577428102,2.598019878,878640
05 August 1975,2.531095266,2.591154954,2.531095266,2.577427182,1246832
06 August 1975,2.553404093,2.556836202,2.531096263,2.531096263,1191603
07 August 1975,2.536079407,2.57419005,2.522221031,2.57419005,866925
08 August 1975,2.49450469,2.546473718,2.487575501,2.536079824,1171520
11 August 1975,2.543008804,2.543008804,2.496236838,2.496236838,480323
12 August 1975,2.522219896,2.568991837,2.517023063,2.54300745,1129680
13 August 1975,2.459860325,2.525687545,2.454663486,2.522222838,1109597
14 August 1975,2.491041422,2.508364513,2.463324653,2.463324653,738058
15 August 1975,2.525686264,2.525686264,2.491040318,2.491040318,647683
18 August 1975,2.522219896,2.546472153,2.517023063,2.525684599,488691
19 August 1975,2.470253706,2.525687241,2.463324514,2.522222535,674461
20 August 1975,2.446001053,2.468520755,2.439071641,2.468520755,1094534
21 August 1975,2.459860325,2.477183196,2.442537232,2.446001939,930522
22 August 1975,2.497968912,2.497968912,2.463322974,2.463322974,744752
25 August 1975,2.522219896,2.522219896,2.494503158,2.497967861,774877
26 August 1975,2.470253706,2.518758049,2.470253706,2.518758049,577392
27 August 1975,2.508363962,2.508363962,2.470253302,2.470253302,724669
28 August 1975,2.581120968,2.584585453,2.515293529,2.515293529,992445
29 August 1975,2.581120968,2.598443838,2.574191775,2.581120968,875293
02 September 1975,2.511828661,2.58458506,2.50489947,2.581120575,637642
03 September 1975,2.532617092,2.532617092,2.489309576,2.511829511,836800
04 September 1975,2.522219896,2.546472153,2.515290712,2.532613784,810022
05 September 1975,2.49450469,2.522221446,2.491040206,2.522221446,674461
08 September 1975,2.543008804,2.543008804,2.487575298,2.494504486,533878
09 September 1975,2.480646133,2.57592241,2.480646133,2.543008602,1168173
10 September 1975,2.49450469,2.504898584,2.461591098,2.480646534,1009181
11 September 1975,2.511828661,2.532616235,2.487576381,2.494505572,957299
12 September 1975,2.49450469,2.536079824,2.480646534,2.511827773,970688
15 September 1975,2.492773533,2.494505665,2.466788898,2.494505665,460240
16 September 1975,2.46852088,2.497969995,2.463324042,2.492773157,721322
17 September 1975,2.491041422,2.503167453,2.475450905,2.475450905,520490
18 September 1975,2.581120968,2.584585453,2.494505952,2.494505952,1020896
19 September 1975,2.622696161,2.63308984,2.574192031,2.581121224,1589920
22 September 1975,2.584583044,2.636551828,2.577653858,2.622693456,1030938
23 September 1975,2.61230135,2.615765834,2.570726209,2.584584589,1091187
24 September 1975,2.646946907,2.678128147,2.640017718,2.640017718,1517955
25 September 1975,2.660804749,2.674663346,2.633087996,2.646946593,943910
26 September 1975,2.716237068,2.719701771,2.662535938,2.662535938,900397
29 September 1975,2.643483877,2.702382132,2.643483877,2.702382132,1104576
30 September 1975,2.608837366,2.646948033,2.605372881,2.643483326,980730
01 October 1975,2.541276693,2.629624019,2.539544341,2.608836231,1176541
02 October 1975,2.61576581,2.61576581,2.546474131,2.546474131,962320
03 October 1975,2.705845833,2.709310539,2.619231264,2.619231264,1507914
06 October 1975,2.785530329,2.820176272,2.773404304,2.773404304,2609142
07 October 1975,2.788995266,2.804585998,2.737026453,2.785530782,1797446
08 October 1975,2.85482192,2.865215814,2.785530256,2.78899474,1698704
09 October 1975,2.844428301,2.89986181,2.837499112,2.854821973,2152250
10 October 1975,2.85482192,2.868680519,2.823640683,2.844428248,1236790
13 October 1975,2.917184591,2.917184591,2.844428223,2.854821895,990771
14 October 1975,2.889468908,2.951831407,2.882539717,2.917185673,1638454
15 October 1975,2.8929317,2.910254555,2.875608844,2.889466996,1188256
16 October 1975,2.901595354,2.944902635,2.891201456,2.892933809,1360637
17 October 1975,2.872144699,2.917184309,2.872144699,2.901593803,953952
20 October 1975,2.931043625,2.936240462,2.882539295,2.882539295,953952
21 October 1975,2.950098038,2.976082215,2.944900981,2.944900981,1728829
22 October 1975,2.955295801,2.962224991,2.91372088,2.950099185,1173194
23 October 1975,2.984742165,2.989938997,2.937970228,2.955293078,1293693
24 October 1975,2.896397114,2.976082446,2.896397114,2.976082446,1725482
27 October 1975,2.925846815,2.934508137,2.892933217,2.896397923,1367331
28 October 1975,2.979548216,2.986477628,2.936240937,2.936240937,1512934
29 October 1975,2.92411375,2.969153586,2.906790669,2.969153586,1792426
30 October 1975,2.925846815,2.958760413,2.917185272,2.924114462,1270262
31 October 1975,2.941437721,2.948366912,2.917185444,2.925846987,764835
03 November 1975,2.927579403,2.948367198,2.924114918,2.941438006,518816
04 November 1975,2.9587605,2.969154396,2.932776092,2.932776092,823411
05 November 1975,3.014652014,3.032118043,2.979719732,2.983213072,1728829
06 November 1975,3.032119274,3.046092416,2.976227601,3.014653238,1430928
07 November 1975,3.021638632,3.040851108,3.014651953,3.032117982,1102902
10 November 1975,3.026878595,3.030371935,3.004172554,3.021639031,548941
11 November 1975,3.070544243,3.072290913,3.032118614,3.032118614,979056
12 November 1975,3.140407562,3.140407562,3.081022584,3.081022584,1931334
13 November 1975,3.093248844,3.143900471,3.088008836,3.140407356,1707072
14 November 1975,3.108967066,3.119446855,3.084514596,3.093247716,1007507
17 November 1975,3.143901348,3.147394688,3.117702193,3.117702193,1005834
18 November 1975,3.079275846,3.154380179,3.075782731,3.143900608,1143069
19 November 1975,3.067049503,3.084515527,3.039103687,3.079275519,1263568
20 November 1975,3.088010311,3.101983227,3.068797608,3.068797608,907091
21 November 1975,3.098490238,3.112463378,3.081024203,3.088010662,992445
24 November 1975,3.105475903,3.114209029,3.081023415,3.098489446,761488
25 November 1975,3.138659716,3.147392837,3.103727454,3.1054739,1220054
26 November 1975,3.143901348,3.157874261,3.126435096,3.138661562,1059389
28 November 1975,3.163112164,3.164858832,3.136913024,3.143899476,810022
01 December 1975,3.131676674,3.175341881,3.129930003,3.163115632,1046000
02 December 1975,3.084516764,3.133421738,3.082770094,3.131675291,1096208
03 December 1975,3.060063839,3.068796965,3.032118014,3.068796965,1951418
04 December 1975,3.075783491,3.075783491,3.035611422,3.060063908,1412518
05 December 1975,2.998933792,3.082771077,2.998933792,3.075784618,1258547
08 December 1975,3.004173517,3.032119355,2.990200821,2.998933951,1442643
09 December 1975,3.016400576,3.016400576,2.941296178,3.004174102,953952
10 December 1975,3.0391047,3.046091156,3.004172196,3.016398661,764835
11 December 1975,3.000679016,3.042597753,3.000679016,3.039104636,1039306
12 December 1975,3.012902737,3.014649405,2.993690277,3.000676504,684502
15 December 1975,3.028623581,3.03037025,3.004170883,3.012904005,692870
16 December 1975,3.072289467,3.072289467,3.028624071,3.028624071,1124659
17 December 1975,3.070544243,3.084517158,3.053077987,3.072290913,943910
18 December 1975,3.067049503,3.094995319,3.060062826,3.070542619,1101229
19 December 1975,3.042597532,3.072290025,2.902868419,3.067050239,840147
22 December 1975,3.018145561,3.046091389,3.016398891,3.042598049,654378
23 December 1975,3.07403636,3.084516154,3.021638279,3.021638279,1117965
24 December 1975,3.119448662,3.122942001,3.089756168,3.089756168,299574
26 December 1975,3.119448662,3.122942001,3.089756168,3.093249508,299574
29 December 1975,3.108967066,3.138659542,3.105473728,3.119446855,764835
30 December 1975,3.119448662,3.122942001,3.094996178,3.108968866,719648
31 December 1975,3.133422136,3.147395275,3.122942784,3.122942784,798307
02 January 1976,3.164857388,3.164857388,3.121192248,3.133418255,733037
05 January 1976,3.213764191,3.213764191,3.161365685,3.164859022,1486157
06 January 1976,3.205031157,3.225990292,3.19979115,3.213764278,1974848
07 January 1976,3.192804098,3.22773613,3.19105743,3.205030332,2127146
08 January 1976,3.21900773,3.22424752,3.192808558,3.192808558,2282790
09 January 1976,3.231230736,3.23821719,3.213764713,3.219004497,1551427
12 January 1976,3.294110537,3.301096771,3.215513058,3.23123242,2068570
13 January 1976,3.273147821,3.330786096,3.266161594,3.294107397,2512074
14 January 1976,3.370961666,3.370961666,3.273151253,3.273151253,1894515
15 January 1976,3.348255873,3.393667965,3.339522967,3.370961919,2406637
16 January 1976,3.381437302,3.391916864,3.332532155,3.348251499,1958112
19 January 1976,3.493222475,3.493222475,3.393665675,3.393665675,1678621
20 January 1976,3.533395767,3.535142437,3.468770991,3.493223699,2155597
21 January 1976,3.458291769,3.528156339,3.451305312,3.528156339,2473581
22 January 1976,3.493222475,3.507195383,3.447810413,3.458290206,1204992
23 January 1976,3.552609921,3.570075957,3.491478681,3.493225129,1298714
26 January 1976,3.552609921,3.577062416,3.540383673,3.552609921,2041792
27 January 1976,3.491477251,3.563088261,3.487983911,3.552608465,1631760
28 January 1976,3.507196426,3.524662455,3.46702436,3.491477068,1512934
29 January 1976,3.584047079,3.591033534,3.507196071,3.507196071,1512934
30 January 1976,3.601514101,3.62945993,3.599767431,3.599767431,1857696
02 February 1976,3.622472048,3.622472048,3.577060203,3.601512906,1459379
03 February 1976,3.646925211,3.650418327,3.622472504,3.622472504,1859370
04 February 1976,3.685352087,3.69583144,3.650419573,3.650419573,1270262
05 February 1976,3.629086018,3.702933682,3.625569569,3.702933682,2026730
06 February 1976,3.57281971,3.618534871,3.57281971,3.618534871,2100368
09 February 1976,3.565785646,3.625567026,3.555235859,3.572818539,1312102
10 February 1976,3.629086018,3.629086018,3.558755026,3.565788148,1250179
11 February 1976,3.590404034,3.664251924,3.590404034,3.629086091,1348922
12 February 1976,3.551721573,3.629085678,3.551721573,3.590403626,841821
13 February 1976,3.57281971,3.586886172,3.541171011,3.551720577,963994
17 February 1976,3.560514927,3.590405538,3.556998252,3.572822614,918806
18 February 1976,3.597438335,3.618537483,3.551723142,3.560514603,878640
19 February 1976,3.674799442,3.688865903,3.636117629,3.636117629,1631760
20 February 1976,3.685348988,3.720514352,3.685348988,3.685348988,1596614
23 February 1976,3.660733938,3.685349743,3.643151028,3.685349743,1213360
24 February 1976,3.692384005,3.701175687,3.671284864,3.671284864,1148090
25 February 1976,3.657217741,3.692383117,3.643151501,3.692383117,1163152
26 February 1976,3.600953817,3.678318161,3.600953817,3.657218794,1196624
27 February 1976,3.595678806,3.606228601,3.551721964,3.600953591,1673600
01 March 1976,3.646667957,3.646667957,3.576336981,3.595678005,960646
02 March 1976,3.646667957,3.667767318,3.629085269,3.646667957,1017549
03 March 1976,3.64842844,3.662494913,3.625570955,3.646670103,1017549
04 March 1976,3.604469299,3.646667794,3.59743618,3.646667794,1129680
05 March 1976,3.622052908,3.622052908,3.590403973,3.604470216,955626
08 March 1976,3.657217741,3.658976077,3.636118605,3.636118605,1111270
09 March 1976,3.639635086,3.692383151,3.639635086,3.657217774,1218381
10 March 1976,3.681831837,3.688864953,3.64666603,3.64666603,1061062
11 March 1976,3.738097906,3.739856017,3.681832958,3.681832958,1625066
12 March 1976,3.678317785,3.739857542,3.674801112,3.73809943,1270262
15 March 1976,3.651944637,3.67480212,3.636120278,3.67480212,1176541
16 March 1976,3.683591843,3.695899747,3.643151459,3.651942915,1199971
17 March 1976,3.630843401,3.692382918,3.629085065,3.683591687,1230096
18 March 1976,3.629086018,3.651943719,3.615019999,3.630844354,982403
19 March 1976,3.639635086,3.646667982,3.615019278,3.629085294,937216
22 March 1976,3.632602692,3.660735178,3.622052897,3.639635813,1012528
23 March 1976,3.685348988,3.685348988,3.632600717,3.632600717,1106250
24 March 1976,3.681831837,3.729305316,3.67128205,3.685348283,1681968
25 March 1976,3.636117458,3.692381952,3.636117458,3.681832612,963994
26 March 1976,3.650183916,3.664250378,3.62908456,3.636117903,1139722
29 March 1976,3.660733938,3.681833296,3.646667475,3.650184147,738058
30 March 1976,3.660733938,3.667766833,3.636118133,3.660733938,953952
31 March 1976,3.685348988,3.695898552,3.664249859,3.664249859,1034285
01 April 1976,3.681831837,3.709964302,3.660732487,3.685348283,942237
02 April 1976,3.755681038,3.759197485,3.667766933,3.681833397,1461053
05 April 1976,3.826011419,3.826011419,3.773263144,3.773263144,1973174
06 April 1976,3.794364452,3.843596533,3.790847779,3.826013615,1451011
07 April 1976,3.783816099,3.822498172,3.76974985,3.794365674,972362
08 April 1976,3.773264408,3.787330649,3.743373589,3.783813977,1558122
09 April 1976,3.767989874,3.790847351,3.752165519,3.773264883,1256874
12 April 1976,3.680075169,3.808429657,3.674800161,3.767988827,2115430
13 April 1976,3.706449509,3.709966181,3.636118533,3.680075365,2145555
14 April 1976,3.593920469,3.697658958,3.593920469,3.697658958,1574858
15 April 1976,3.607985735,3.622051749,3.578094922,3.593919272,2028403
19 April 1976,3.644911766,3.646669879,3.597438236,3.607988034,1414192
20 April 1976,3.674799442,3.681832785,3.646666969,3.646666969,1561469
21 April 1976,3.664252043,3.685351184,3.636119555,3.674801389,1752259
22 April 1976,3.657217741,3.688866894,3.657217741,3.664251086,1238464
23 April 1976,3.637877464,3.657218492,3.611503315,3.657218492,1246832
26 April 1976,3.646667957,3.646667957,3.615019254,3.637876726,922154
27 April 1976,3.599196672,3.653703327,3.593921661,3.646669979,969014
28 April 1976,3.600953817,3.600953817,3.56930488,3.599195705,1278630
29 April 1976,3.565785646,3.611500792,3.549961078,3.600951005,1154784
30 April 1976,3.564031839,3.578098091,3.551723926,3.565790177,637642
03 May 1976,3.50248909,3.555237375,3.50248909,3.555237375,1069430
04 May 1976,3.551721573,3.556996357,3.506006399,3.506006399,923827
05 May 1976,3.516554832,3.537654188,3.449740318,3.537654188,1128006
06 May 1976,3.536034822,3.541346793,3.513015982,3.541346793,892029
07 May 1976,3.548429489,3.559053656,3.536034816,3.536034816,898723
10 May 1976,3.654664755,3.658206214,3.5732139,3.5732139,1370678
11 May 1976,3.633421183,3.675917164,3.619255554,3.65466906,1288672
12 May 1976,3.640500784,3.644041792,3.626335168,3.633418089,1002486
13 May 1976,3.619253397,3.640501714,3.617482666,3.640501714,706259
14 May 1976,3.57321763,3.612172595,3.571446899,3.612172595,712954
17 May 1976,3.57321763,3.594465731,3.562593693,3.57321763,659398
18 May 1976,3.583840847,3.60154748,3.583840847,3.583840847,788266
19 May 1976,3.594464064,3.615712154,3.590922828,3.590922828,1099555
20 May 1976,3.640500784,3.649353983,3.594463152,3.594463152,806675
21 May 1976,3.59092474,3.647586119,3.59092474,3.640503645,758141
24 May 1976,3.537801743,3.583839147,3.528948317,3.583839147,1163152
25 May 1976,3.55550909,3.562591787,3.520095608,3.537802462,1456032
26 May 1976,3.541346788,3.58030154,3.534264086,3.555512194,756467
27 May 1976,3.587382078,3.598005786,3.539573924,3.541344429,1106250
28 May 1976,3.635191202,3.644044408,3.590924495,3.590924495,1146416
01 June 1976,3.598007202,3.633420932,3.58738349,3.633420932,816717
02 June 1976,3.647586346,3.65821051,3.596236932,3.598007438,1194950
03 June 1976,3.626336098,3.661749809,3.622794862,3.647584189,1015875
04 June 1976,3.583840847,3.629878273,3.576758149,3.626336811,858557
07 June 1976,3.589153528,3.592694765,3.569675934,3.58384156,883661
08 June 1976,3.583840847,3.606859447,3.576758149,3.589152814,1044326
09 June 1976,3.587382078,3.613942139,3.580299154,3.583840616,850189
10 June 1976,3.619253397,3.622794859,3.594464071,3.594464071,974035
11 June 1976,3.651126623,3.652897128,3.60863043,3.619254365,1141395
14 June 1976,3.686541319,3.693623794,3.668834453,3.668834453,1829245
15 June 1976,3.668835402,3.690083737,3.651128757,3.686542272,1330512
16 June 1976,3.714870214,3.725494148,3.668832568,3.668832568,1876106
17 June 1976,3.810490608,3.810490608,3.734351806,3.734351806,2107062
18 June 1976,3.767992735,3.824654355,3.767992735,3.81048895,1814182
21 June 1976,3.831734657,3.831734657,3.77507285,3.77507285,1487830
22 June 1976,3.806945324,3.865377183,3.803403862,3.831734652,1733850
23 June 1976,3.852983952,3.852983952,3.801634544,3.806946739,1753933
24 June 1976,3.899021626,3.899021626,3.845901035,3.852983961,2050160
25 June 1976,3.888396978,3.920268785,3.881314053,3.899020914,1568163
28 June 1976,3.876003265,3.909646267,3.876003265,3.888398389,1051021
29 June 1976,3.902562618,3.909645545,3.874231817,3.876002549,947258
30 June 1976,3.920269728,3.950371262,3.913187253,3.913187253,970688
01 July 1976,3.888396978,3.937975645,3.877772591,3.920268785,1524650
02 July 1976,3.909646034,3.909646034,3.888398157,3.888398157,828432
06 July 1976,3.895479441,3.927351699,3.888396968,3.909644839,1099555
07 July 1976,3.937975883,3.937975883,3.890167945,3.895479687,942237
08 July 1976,3.916728258,3.957453273,3.909645332,3.937976132,1266915
09 July 1976,3.937975883,3.952141282,3.920269022,3.920269022,1094534
12 July 1976,3.962763786,3.966305248,3.925579798,3.93797446,1049347
13 July 1976,3.932662725,3.971617449,3.920268061,3.962764247,1430928
14 July 1976,3.918497801,3.971617927,3.918497801,3.932663198,1670253
15 July 1976,3.91318512,3.95922231,3.909643658,3.91849686,1901210
16 July 1976,3.884853363,3.914954873,3.863605052,3.913184143,3131306
19 July 1976,3.852983952,3.902562627,3.852983952,3.884856216,1762301
20 July 1976,3.831734657,3.863606457,3.796320943,3.852982524,1857696
21 July 1976,3.83882308,3.860071432,3.831740598,3.831740598,1104576
22 July 1976,3.860065699,3.860065699,3.828193444,3.838817378,719648
23 July 1976,3.867150545,3.879545218,3.85298514,3.860068069,940563
26 July 1976,3.902562618,3.902562618,3.877773281,3.877773281,923827
27 July 1976,3.856526375,3.902563599,3.852984911,3.902563599,1228422
28 July 1976,3.867150545,3.868921277,3.837049003,3.856526605,806675
29 July 1976,3.867150545,3.877774486,3.856526605,3.867150545,826758
30 July 1976,3.854753256,3.874230392,3.849441063,3.86714792,863578
02 August 1976,3.849439621,3.865375741,3.838815692,3.854751812,620906
03 August 1976,3.907877922,3.907877922,3.845904076,3.849445542,1029264
04 August 1976,3.920269728,3.930893666,3.90964579,3.90964579,1405824
05 August 1976,3.922054052,3.936335103,3.916698316,3.936335103,676134
06 August 1976,3.93098259,3.93098259,3.916701073,3.922056813,687850
09 August 1976,3.920268774,3.93097979,3.916698283,3.93097979,687850
10 August 1976,3.977392197,3.977392197,3.920266657,3.920266657,1035958
11 August 1976,3.961327314,3.995246061,3.959542525,3.977394065,1445990
12 August 1976,3.963112831,3.970253812,3.939905554,3.961327586,840147
13 August 1976,3.973824263,3.982750033,3.963112791,3.963112791,485344
16 August 1976,3.989890814,3.998817041,3.963113045,3.973824517,1482810
17 August 1976,3.998818874,4.009529896,3.988107853,3.989892643,1213360
18 August 1976,3.991677284,4.005958796,3.977395773,3.998818268,813370
19 August 1976,3.93098259,3.993463941,3.922056813,3.991678694,943910
20 August 1976,3.89884758,3.929195849,3.88813656,3.929195849,830106
23 August 1976,3.905987024,3.905987024,3.868498238,3.898846499,937216
24 August 1976,3.84885931,3.909555804,3.84885931,3.905985315,947258
25 August 1976,3.884565592,3.89527661,3.838151028,3.84886159,1153110
26 August 1976,3.839933634,3.884563383,3.834578356,3.884563383,1109597
27 August 1976,3.852429867,3.86135609,3.823867092,3.83993361,786592
30 August 1976,3.888135672,3.895276198,3.856002164,3.856002164,821738
31 August 1976,3.907773495,3.923840253,3.886351455,3.888136701,979056
01 September 1976,3.954185963,3.959541697,3.902415687,3.907770965,908765
02 September 1976,3.947050095,3.970257393,3.941694354,3.954190626,925501
03 September 1976,3.977392197,3.977392197,3.938118189,3.94704441,661072
07 September 1976,3.998818874,4.000603665,3.970255847,3.977396376,1425907
08 September 1976,3.955971956,4.000601261,3.955971956,3.998816472,1581552
09 September 1976,3.970254421,3.98453593,3.963113439,3.963113439,873619
10 September 1976,3.991677284,3.99346253,3.963114261,3.970255245,704586
13 September 1976,3.964898586,4.000602129,3.964898586,3.991676358,1014202
14 September 1976,3.970254421,3.977394948,3.955972912,3.964898684,612538
15 September 1976,3.973824263,3.991675804,3.957757511,3.970253772,1032611
16 September 1976,4.055943489,4.055943489,3.966684391,3.973825374,1599962
17 September 1976,4.055943489,4.079151228,4.034521451,4.055943489,2009994
20 September 1976,4.059513569,4.095217569,4.048802551,4.055943078,1353942
21 September 1976,4.109498501,4.109498501,4.064868735,4.064868735,1432602
22 September 1976,4.077368736,4.120213296,4.070228204,4.10950227,1931334
23 September 1976,4.059513569,4.086291341,4.055943078,4.077365569,1409171
24 September 1976,4.052371502,4.077364019,4.047015767,4.059512026,987424
27 September 1976,4.095218182,4.105929201,4.063084668,4.063084668,880314
28 September 1976,4.054158211,4.105928509,4.038091456,4.095217491,1482810
29 September 1976,4.020240784,4.070226309,3.998818742,4.054159549,1780710
30 September 1976,4.018455029,4.048803298,4.009529255,4.020240274,1054368
01 October 1976,4.005960464,4.04523498,3.980967923,4.018456735,1527997
04 October 1976,3.998818874,4.013100388,3.986322607,4.005959403,972362
05 October 1976,3.984534502,4.013097509,3.966682509,3.998816006,1559795
06 October 1976,3.991677284,4.00417355,3.948833205,3.984536756,1772342
07 October 1976,4.016672611,4.02559839,3.970257557,3.991679609,1702051
08 October 1976,3.973824263,4.022024062,3.963112791,4.016668782,1549754
11 October 1976,3.970254421,3.980965439,3.959543404,3.973824912,1052694
12 October 1976,3.880993366,3.986319623,3.870282353,3.970252875,1981542
13 October 1976,3.891705513,3.902416528,3.85243103,3.880994042,2734662
14 October 1976,3.777454853,3.877425208,3.763173569,3.877425208,2520442
15 October 1976,3.748890638,3.789950143,3.748890638,3.777453653,2672739
18 October 1976,3.76495719,3.788164465,3.752460701,3.752460701,1514608
19 October 1976,3.763171911,3.791734922,3.7346089,3.764957156,1899536
20 October 1976,3.763171911,3.781023679,3.763171911,3.763171911,1134701
21 October 1976,3.673912764,3.77031305,3.663201975,3.763172296,1757280
22 October 1976,3.663203001,3.673913792,3.613217713,3.673913792,1844307
25 October 1976,3.706047297,3.709617788,3.648921253,3.663202992,1246832
26 October 1976,3.763171911,3.763171911,3.711401397,3.711401397,1387414
27 October 1976,3.798876524,3.798876524,3.734609959,3.763172978,1437622
28 October 1976,3.806017637,3.832795641,3.788165863,3.798876882,1332186
29 October 1976,3.880993366,3.884563856,3.806015588,3.806015588,1772342
01 November 1976,3.873854876,3.891706878,3.857788119,3.880995403,1568163
03 November 1976,3.827437878,3.866712354,3.795304837,3.866712354,1909578
04 November 1976,3.850844622,3.87964948,3.834641831,3.859845968,1256874
05 November 1976,3.77703166,3.856244776,3.773430938,3.850843924,1489504
08 November 1976,3.737422943,3.769828501,3.708618105,3.769828501,2445130
09 November 1976,3.748226881,3.753627504,3.708620092,3.737424946,1511261
10 November 1976,3.759025335,3.77162739,3.728420147,3.748223639,1240138
11 November 1976,3.809437037,3.814838119,3.747326654,3.75902877,743078
12 November 1976,3.773432732,3.809438585,3.762630792,3.809438585,1320470
15 November 1976,3.805835962,3.816637896,3.751827212,3.77343062,1834266
16 November 1976,3.795036554,3.834643133,3.795036554,3.805838265,1482810
17 November 1976,3.852643251,3.852643251,3.784231629,3.795033561,1390762
18 November 1976,3.903054476,3.908455561,3.859847175,3.859847175,1610003
19 November 1976,3.888650894,3.899453061,3.863446758,3.899453061,1271936
22 November 1976,3.910253286,3.931857155,3.881448435,3.888649878,1236790
23 November 1976,3.879647493,3.913852958,3.877847133,3.910252237,840147
24 November 1976,3.921054363,3.924655084,3.8886488,3.8886488,704586
26 November 1976,3.948061705,3.967864761,3.928258188,3.928258188,908765
29 November 1976,3.908452511,3.946258697,3.90485179,3.946258697,1578205
30 November 1976,3.903054476,3.912055824,3.877850332,3.908455561,930522
01 December 1976,3.881448269,3.944459051,3.881448269,3.903052136,1337206
02 December 1976,3.881448269,3.944459051,3.881448269,3.917454561,1337206
03 December 1976,3.917453289,3.917453289,3.892249168,3.892249168,1204992
06 December 1976,3.931858063,3.953461936,3.924657078,3.924657078,1076125
07 December 1976,3.899451017,3.942657823,3.899451017,3.931856122,1434275
08 December 1976,3.928254604,3.931855324,3.899450226,3.899450226,1275283
09 December 1976,3.910253286,3.948059941,3.910253286,3.928256433,1430928
10 December 1976,3.903054476,3.926458718,3.888652042,3.910255463,1168173
13 December 1976,3.888650894,3.906654046,3.88144945,3.903053324,1199971
14 December 1976,3.886848927,3.895850729,3.863445161,3.888649287,1728829
15 December 1976,3.870645046,3.895849162,3.856242399,3.886847364,1322144
16 December 1976,3.849043131,3.872446899,3.84544264,3.870646998,1419213
17 December 1976,3.816638947,3.877849156,3.816638947,3.849044298,1057715
20 December 1976,3.827440739,3.834641723,3.81303808,3.816638802,868598
21 December 1976,3.89405036,3.89405036,3.820237882,3.827439324,1787405
22 December 1976,3.892247915,3.922853106,3.890447556,3.894048275,1477789
23 December 1976,3.912050486,3.913850845,3.892247454,3.892247454,1308755
27 December 1976,3.996667624,4.003869066,3.939057924,3.939057924,1176541
28 December 1976,4.011071682,4.03447546,4.000269974,4.000269974,2003299
29 December 1976,3.982266188,4.018272025,3.982266188,4.011070582,985750
30 December 1976,4.039876938,4.039876938,3.993069378,3.993069378,1056042
31 December 1976,4.02007246,4.061478921,4.018272099,4.03987551,1178214
03 January 1977,3.982266188,4.039875435,3.982266188,3.982266188,1169846
04 January 1977,3.931858063,3.993068501,3.922856717,3.982266794,1509587
05 January 1977,3.946258068,3.957059768,3.913852508,3.931855648,1236790
06 January 1977,3.946258068,3.982264348,3.942657348,3.946258068,1082819
07 January 1977,3.917453289,3.94805849,3.912052209,3.94625813,1121312
10 January 1977,3.906653643,3.931857777,3.876048426,3.917455349,1265242
11 January 1977,3.874248505,3.917455793,3.859846075,3.906654086,1290346
12 January 1977,3.874248505,3.874248505,3.832841577,3.874248505,1901210
13 January 1977,3.895849466,3.906651166,3.874245608,3.874245608,1538038
14 January 1977,3.895849466,3.903050446,3.863443909,3.895849466,1896189
17 January 1977,3.931858063,3.931858063,3.888650776,3.89585222,2070243
18 January 1977,3.964259624,3.971460602,3.906649967,3.931854077,2130493
19 January 1977,3.996667624,4.027272834,3.95706107,3.964262512,1989910
20 January 1977,3.931858063,4.018272637,3.922856717,3.996668763,1733850
21 January 1977,3.946258068,3.967861468,3.903050808,3.931855648,2341366
24 January 1977,3.913853168,3.975063579,3.906652187,3.946258734,1944723
25 January 1977,3.885049105,3.931857102,3.874247401,3.913853956,2023382
26 January 1977,3.86344552,3.881448207,3.849043096,3.881448207,1762301
27 January 1977,3.867047787,3.881449758,3.849044634,3.863447064,1193277
28 January 1977,3.924656391,3.949860523,3.870647407,3.870647407,1454358
